data,geada_risco_Machado,geada_risco_Manhuacu,geada_risco_Patrocinio,geada_risco_Varginha,graus_frio_Machado,graus_frio_Manhuacu,graus_frio_Patrocinio,graus_frio_Varginha,precip_mm_sum_Machado,precip_mm_sum_Manhuacu,precip_mm_sum_Patrocinio,precip_mm_sum_Varginha,pressao_mB_mean_Machado,pressao_mB_mean_Manhuacu,pressao_mB_mean_Patrocinio,pressao_mB_mean_Varginha,radiacao_kJm2_sum_Machado,radiacao_kJm2_sum_Manhuacu,radiacao_kJm2_sum_Patrocinio,radiacao_kJm2_sum_Varginha,temp_ar_C_mean_Machado,temp_ar_C_mean_Manhuacu,temp_ar_C_mean_Patrocinio,temp_ar_C_mean_Varginha,temp_max_C_max_Machado,temp_max_C_max_Manhuacu,temp_max_C_max_Patrocinio,temp_max_C_max_Varginha,temp_min_C_min_Machado,temp_min_C_min_Manhuacu,temp_min_C_min_Patrocinio,temp_min_C_min_Varginha,umidade_pct_mean_Machado,umidade_pct_mean_Manhuacu,umidade_pct_mean_Patrocinio,umidade_pct_mean_Varginha,vento_rajada_ms_max_Machado,vento_rajada_ms_max_Manhuacu,vento_rajada_ms_max_Patrocinio,vento_rajada_ms_max_Varginha,vento_vel_ms_mean_Machado,vento_vel_ms_mean_Manhuacu,vento_vel_ms_mean_Patrocinio,vento_vel_ms_mean_Varginha
2024-05-14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.4625,922.0916666666668,907.1541666666668,909.4166666666666,18258.2,23896.8,18891.4,18350.6,22.758333333333336,21.5,20.0625,21.5125,29.6,31.1,30.4,29.7,17.3,14.0,11.4,14.1,59.5,65.66666666666667,68.83333333333333,60.25,7.9,8.0,5.5,8.7,1.4666666666666668,1.2125,0.375,1.1208333333333331
2024-05-15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.1791666666668,923.7208333333332,907.375,910.0916666666668,14413.7,22578.9,17852.8,16784.9,21.883333333333336,21.229166666666668,20.64583333333333,21.808333333333334,28.2,28.4,30.5,28.2,16.8,14.6,11.9,15.4,75.95833333333333,75.375,71.25,66.41666666666667,4.9,6.0,5.0,5.8,1.1125,1.0916666666666666,0.175,1.0
2024-05-16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.8875,925.2333333333332,907.8583333333332,910.8166666666666,17115.1,14292.5,18264.6,17359.0,22.1125,20.675,20.341666666666665,21.83333333333333,28.5,27.4,30.2,29.2,17.5,17.0,12.5,16.1,74.625,84.29166666666667,70.29166666666667,69.0,7.1,5.9,8.1,8.1,1.5958333333333334,0.8583333333333334,1.0333333333333334,2.058333333333333
2024-05-17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.125,926.2333333333332,909.4125,912.1291666666666,17301.1,16645.7,17322.3,15306.6,22.6,20.2875,20.195833333333333,21.52916666666667,29.2,27.6,29.4,28.7,17.3,14.9,13.2,16.1,65.04166666666667,82.91666666666667,70.70833333333333,66.875,7.5,6.8,7.1,6.0,1.1416666666666666,0.8541666666666666,0.5833333333333334,1.0291666666666666
2024-05-18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.8583333333332,925.5625,909.2583333333332,911.8166666666666,17698.5,21735.7,17915.5,18058.6,22.616666666666664,20.72083333333333,19.3375,21.5,28.2,29.8,29.4,29.2,16.4,15.0,11.0,14.7,61.04166666666666,77.70833333333333,73.41666666666667,62.208333333333336,6.8,6.1,5.0,5.1,0.8375,0.925,0.3208333333333333,0.9583333333333334
2024-05-19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.6791666666668,925.3833333333332,908.9875,911.575,17567.7,22924.4,15964.9,18020.3,22.508333333333336,20.566666666666663,19.766666666666666,21.304166666666667,28.0,29.5,29.3,28.9,16.7,13.3,12.2,14.4,60.333333333333336,75.41666666666667,72.125,60.083333333333336,6.4,5.4,7.7,6.1,0.7125,0.7458333333333332,0.3875,1.0
2024-05-20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.7,925.6208333333332,908.8375,911.6375,17243.9,20313.5,18315.2,17539.3,22.47083333333333,19.7,19.65,21.383333333333336,28.7,27.3,30.6,28.8,16.3,14.1,10.9,14.4,62.625,77.04166666666667,73.45833333333333,62.16666666666666,5.6,6.0,9.2,5.9,0.8333333333333334,1.2291666666666667,0.2625,1.05
2024-05-21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.5625,927.4,909.7958333333332,913.4625,14585.6,16760.9,17891.0,11996.8,21.64583333333333,19.654166666666665,19.825,21.46666666666667,27.8,26.5,28.9,28.0,17.8,14.2,13.1,16.8,73.83333333333333,78.41666666666667,71.5,68.41666666666667,6.4,7.0,6.6,8.7,1.4791666666666667,1.1,0.2916666666666667,2.625
2024-05-22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.85,927.9666666666668,910.2416666666668,913.7791666666668,15838.2,16343.0,18127.1,15970.9,20.291666666666668,18.745833333333334,18.558333333333334,20.7625,26.3,24.8,28.0,27.0,16.2,14.2,12.1,15.8,76.41666666666667,80.54166666666667,72.16666666666667,68.66666666666667,6.8,9.5,6.0,9.5,1.425,1.8333333333333333,0.3999999999999999,2.920833333333333
2024-05-23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.9875,926.25,909.1041666666666,911.9416666666666,16928.9,20583.7,15066.3,17393.3,20.39583333333333,19.716666666666665,18.641666666666666,20.129166666666663,26.7,27.6,28.7,27.9,15.3,14.9,9.5,13.6,70.20833333333333,78.04166666666667,74.58333333333333,65.0,8.3,8.5,8.4,7.6,0.7666666666666666,1.0916666666666666,0.9125,1.5291666666666668
2024-05-24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.2458333333334,924.4125,907.8958333333334,910.225,15517.4,20183.3,16747.9,15371.2,20.125,18.675,20.05,19.816666666666663,27.9,26.3,29.3,27.8,15.5,13.1,13.0,13.7,74.20833333333333,81.79166666666667,74.95833333333333,70.45833333333333,19.7,7.2,7.0,11.1,1.2041666666666666,1.1416666666666666,0.8958333333333334,1.4541666666666666
2024-05-25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.2458333333334,924.575,908.0458333333332,911.1666666666666,13694.1,19102.4,16335.9,14938.6,19.629166666666663,20.354166666666668,21.370833333333334,19.816666666666663,25.3,28.2,29.7,26.7,14.8,13.1,14.7,13.9,79.95833333333333,75.95833333333333,74.5,73.04166666666667,3.9,5.2,4.9,5.7,0.8166666666666668,1.2416666666666667,0.4833333333333333,0.9041666666666668
2024-05-26,0,0,0,0,0.0,0.0,0.0,0.0,16.2,0.0,0.0,13.2,909.8666666666668,926.6708333333332,908.8375,912.725,2970.3,8055.900000000001,13926.0,3499.5,16.691666666666666,19.84583333333333,20.6625,17.1875,18.6,24.2,28.0,20.8,15.7,17.5,15.5,15.6,97.79166666666669,81.16666666666667,79.91666666666667,88.33333333333333,9.8,6.4,7.1,7.9,1.4,1.6291666666666669,0.6666666666666666,2.2
2024-05-27,0,0,0,0,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,0.4,910.0208333333334,926.7083333333334,909.5708333333332,912.9125,6999.7,13414.5,16379.4,7348.900000000001,17.254166666666666,19.83333333333333,20.72083333333333,17.970833333333335,21.1,25.1,28.5,22.3,15.2,16.1,15.8,15.4,98.375,79.29166666666667,76.08333333333333,88.83333333333333,3.5,6.8,7.1,6.7,0.7166666666666667,1.2916666666666667,0.8791666666666668,1.325
2024-05-28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,909.0958333333332,925.6565217391304,909.8375,912.0791666666668,13278.9,12558.9,13437.2,9722.7,19.0,18.56086956521739,18.204166666666666,18.370833333333334,24.9,25.9,26.3,24.1,15.5,13.3,12.1,14.9,88.625,84.91304347826087,86.66666666666667,85.08333333333333,9.0,5.3,6.1,8.4,1.3083333333333331,0.8347826086956521,0.8291666666666666,1.366666666666667
2024-05-29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.4041666666668,924.9833333333332,910.0083333333332,912.4166666666666,15277.6,19334.7,12553.3,14735.2,16.8,20.15,17.329166666666666,17.033333333333335,23.5,27.0,26.3,22.7,12.6,14.5,12.0,13.0,84.0,79.41666666666667,86.75,78.95833333333333,7.4,6.0,6.0,8.1,2.1875,1.0916666666666666,0.5625,1.6041666666666667
2024-05-30,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,910.4083333333332,926.3875,910.0166666666668,913.3958333333334,17254.4,14061.3,17192.3,14127.0,14.233333333333334,18.425,17.216666666666665,13.420833333333334,20.9,24.5,27.5,21.0,8.3,15.5,9.6,7.5,73.125,86.5,71.45833333333333,74.0,4.9,11.9,5.3,5.3,1.2416666666666667,1.6333333333333335,0.5166666666666667,1.3
2024-05-31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,911.9833333333332,928.6916666666666,910.6541666666668,914.9,17765.8,16205.9,17381.0,18731.3,15.016666666666666,17.258333333333333,16.599999999999998,14.866666666666667,21.8,23.6,28.1,23.1,9.3,12.4,8.3,7.7,68.91666666666667,74.75,68.625,67.79166666666667,5.9,7.4,4.8,8.6,1.3791666666666669,1.6125,0.4458333333333333,2.1791666666666667
2024-06-01,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.525,930.6458333333334,912.075,916.4166666666666,17697.3,14806.9,16325.4,18646.2,16.0125,15.8625,17.099999999999998,16.595833333333335,22.4,22.7,26.3,24.6,10.8,8.3,11.6,9.9,69.20833333333333,81.125,77.20833333333333,63.875,6.2,6.5,5.9,10.2,1.1625,1.2791666666666666,0.3791666666666666,2.7625
2024-06-02,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.0666666666666,930.5,912.0916666666668,916.05,17249.0,19984.3,15187.9,15630.4,17.325,16.445833333333333,18.491666666666667,16.645833333333332,23.7,23.0,26.6,23.5,12.4,10.3,12.1,10.1,74.125,78.75,74.25,74.5,5.7,8.6,9.2,9.6,1.1041666666666667,1.8,0.8374999999999999,2.183333333333333
2024-06-03,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.0708333333332,929.75,912.45,915.9875,12413.2,22184.2,13224.9,14036.1,18.1125,17.208333333333332,18.904166666666665,17.791666666666668,24.0,25.5,26.8,24.6,14.0,10.0,12.4,12.4,78.29166666666667,75.79166666666667,72.91666666666667,72.95833333333333,5.7,8.1,6.1,7.6,0.8541666666666666,0.9708333333333332,0.5166666666666667,1.7375
2024-06-04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.5083333333332,927.8333333333334,910.6875,914.35,16963.7,17868.5,14204.4,18096.9,19.1875,17.895833333333332,18.29583333333333,18.45,25.1,27.2,28.0,26.3,14.8,9.6,10.7,11.8,71.5,72.875,71.16666666666667,68.20833333333333,6.4,8.0,4.4,7.8,1.5625,1.5875,0.2666666666666666,2.1416666666666666
2024-06-05,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.9458333333332,928.6391304347826,910.9083333333332,914.8583333333332,16787.6,18258.4,14951.1,13869.8,18.3375,17.83913043478261,18.3,17.304166666666667,24.3,25.2,27.2,24.6,13.4,11.6,11.4,11.5,73.625,74.17391304347827,72.375,72.66666666666667,5.9,6.6,5.7,6.9,0.5541666666666667,1.4304347826086956,0.3374999999999999,1.3416666666666668
2024-06-06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.6458333333334,928.4833333333332,911.0291666666668,914.5416666666666,16737.5,19814.2,16174.6,16122.9,19.08333333333333,18.058333333333334,18.6,17.712500000000002,25.1,25.7,27.7,26.0,13.9,11.3,12.0,12.1,68.16666666666667,78.91666666666667,72.375,71.41666666666667,5.8,5.9,7.6,7.2,0.8916666666666667,1.2041666666666666,0.4083333333333334,1.5791666666666666
2024-06-07,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.2958333333332,928.9916666666668,911.7541666666666,915.2166666666668,16912.0,19478.4,16052.8,15348.9,19.2,18.6125,18.504166666666663,17.733333333333334,25.1,25.8,28.2,25.6,14.4,13.1,11.3,10.8,63.79166666666666,80.375,73.16666666666667,70.20833333333333,5.5,6.0,5.5,4.3,0.6791666666666667,0.8041666666666667,0.2333333333333333,1.3083333333333331
2024-06-08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.2375,929.0833333333334,911.7791666666668,915.1333333333332,16674.3,20780.2,16027.0,18066.7,19.325,17.779166666666665,18.25,17.970833333333335,24.7,25.5,27.7,26.6,14.6,10.9,10.9,11.7,66.375,78.66666666666667,73.58333333333333,67.83333333333333,5.4,8.9,6.0,5.9,0.7791666666666667,1.1875,0.3208333333333333,1.725
2024-06-09,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.9416666666666,928.35,910.7791666666668,913.9041666666668,16814.6,18088.6,17021.4,17688.1,18.995833333333334,17.958333333333332,17.712500000000002,18.341666666666665,24.8,23.9,27.0,25.9,12.3,13.4,11.0,12.0,69.58333333333333,77.79166666666667,76.08333333333333,68.83333333333333,6.4,7.8,7.5,5.8,0.8416666666666667,1.3041666666666667,0.7083333333333334,1.625
2024-06-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.3333333333334,927.2041666666668,910.0625,913.3041666666668,16935.2,18823.9,16945.5,17627.7,19.20833333333333,17.079166666666666,17.991666666666667,17.95,25.2,25.0,28.0,26.4,13.3,12.1,9.6,10.7,68.79166666666667,81.95833333333333,78.04166666666667,68.91666666666667,5.4,6.6,6.1,5.8,0.85,0.7541666666666668,0.3791666666666666,0.7208333333333333
2024-06-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.05,927.5458333333332,910.6708333333332,913.9458333333332,17062.5,21492.4,15611.7,17454.2,19.55,17.379166666666666,18.995833333333334,18.3,26.4,27.1,29.0,26.6,13.0,8.4,11.4,11.0,64.16666666666667,75.625,70.66666666666667,68.83333333333333,5.3,6.0,4.4,7.4,0.4791666666666667,1.05,0.2666666666666666,1.3791666666666669
2024-06-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.8125,927.8666666666668,910.3375,913.725,17114.3,21633.8,17029.9,18044.6,19.629166666666663,16.829166666666666,17.620833333333334,19.266666666666666,25.4,25.1,27.4,27.2,14.4,8.8,10.1,12.6,59.91666666666666,72.29166666666667,63.583333333333336,58.16666666666666,5.8,7.3,7.5,7.7,1.0208333333333333,1.3958333333333333,0.4875,1.5375
2024-06-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.5291666666668,928.0916666666668,910.05,913.4833333333332,16935.399999999998,21734.4,16965.5,17814.6,18.441666666666663,17.008333333333333,16.754166666666666,17.416666666666668,24.7,25.6,27.3,25.9,11.6,10.0,7.4,10.0,58.833333333333336,73.70833333333333,69.66666666666667,60.41666666666666,7.4,9.2,7.8,6.4,1.1458333333333333,1.45,0.8166666666666668,1.75
2024-06-14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.9666666666668,928.8625,910.6333333333332,914.0333333333332,16830.8,21307.9,16882.8,17691.8,18.73333333333333,18.066666666666663,17.658333333333335,17.479166666666668,24.8,24.2,26.8,26.4,12.6,12.2,10.1,9.3,61.625,73.29166666666667,74.625,64.375,8.4,10.0,8.7,8.4,1.2416666666666667,2.441666666666667,1.0208333333333333,1.4875
2024-06-15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.875,929.225,911.4958333333334,914.8875,16602.1,21045.2,16705.9,17423.899999999998,19.258333333333333,17.154166666666665,18.4,18.383333333333333,25.4,25.8,27.7,26.3,13.8,9.7,11.8,12.2,70.91666666666667,73.70833333333333,75.04166666666667,67.45833333333333,5.5,7.2,7.1,4.4,0.8916666666666666,1.1291666666666669,0.6625,1.2
2024-06-16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0916666666668,927.5375,910.0666666666666,913.0916666666668,16854.6,14874.7,16912.1,17712.2,19.2625,18.14583333333333,17.4375,17.775000000000002,24.7,25.6,27.1,26.3,14.6,12.9,10.7,10.6,65.54166666666667,78.79166666666667,74.20833333333333,64.0,5.9,8.5,7.8,6.0,0.8583333333333334,1.2416666666666667,0.8541666666666666,1.2041666666666666
2024-06-17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.4291666666668,925.7083333333334,908.4375,911.475,16799.0,21202.6,16867.2,17387.8,18.741666666666667,18.625,16.4875,17.633333333333333,24.7,26.4,26.9,25.4,12.6,13.0,8.5,9.9,64.5,75.0,71.54166666666667,63.083333333333336,6.8,10.5,7.5,5.4,1.1791666666666667,1.2833333333333334,0.5041666666666667,1.4041666666666668
2024-06-18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.1625,925.0,907.9083333333332,911.1916666666666,16776.2,20703.2,16959.0,17565.2,18.4,17.29583333333333,16.474999999999998,17.2375,24.4,26.7,27.7,25.0,13.8,9.2,8.4,9.9,62.708333333333336,75.08333333333333,70.33333333333333,63.083333333333336,9.3,9.2,8.3,8.7,0.8083333333333332,1.2375,0.7625000000000001,1.1708333333333334
2024-06-19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.2291666666666,926.2583333333332,909.0333333333332,912.2166666666668,16965.0,13089.8,16872.4,17554.3,19.28333333333333,18.0875,16.825,17.429166666666667,25.5,24.9,28.2,26.3,14.0,13.0,7.4,9.4,53.458333333333336,77.875,68.83333333333333,60.125,8.2,6.2,7.0,7.4,0.95,1.3208333333333333,0.5,1.2333333333333334
2024-06-20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.85,926.6130434782608,909.3541666666666,912.7791666666668,16839.6,19545.3,16572.3,17171.0,18.916666666666668,18.630434782608692,17.366666666666667,17.724999999999998,25.0,26.8,27.8,26.0,13.8,12.6,8.8,9.8,51.75,70.21739130434783,68.91666666666667,61.0,4.6,14.1,5.9,7.3,0.9708333333333332,1.2130434782608694,0.2916666666666667,1.4083333333333332
2024-06-21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.2833333333332,926.6958333333332,908.7583333333332,912.2625,16687.4,21219.1,16336.6,17563.8,18.745833333333334,18.2625,17.8,19.225,24.5,24.7,26.5,25.4,12.5,12.0,9.8,11.3,57.5,74.41666666666667,67.91666666666667,53.04166666666666,8.8,9.7,9.7,8.1,1.5333333333333332,2.3541666666666665,0.9833333333333334,2.458333333333333
2024-06-22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.9708333333332,926.7083333333334,908.9583333333334,911.9791666666666,15510.6,16703.0,9109.1,15157.9,19.245833333333334,18.78333333333333,18.758333333333333,18.60833333333333,26.1,24.0,25.7,25.8,14.2,13.6,12.9,11.9,59.458333333333336,74.08333333333333,70.875,60.583333333333336,7.0,8.3,10.5,8.6,1.2,1.3875000000000002,1.1625,2.1416666666666666
2024-06-23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.2041666666668,926.0666666666666,908.4291666666668,911.2375,14785.2,11918.4,13949.2,14237.0,19.820833333333333,18.683333333333334,20.10833333333333,18.433333333333334,26.1,23.0,28.1,26.0,12.1,15.8,12.0,11.8,59.5,83.04166666666667,65.79166666666667,62.29166666666666,8.7,6.6,7.5,8.3,0.9791666666666666,1.4958333333333331,0.9916666666666668,1.7041666666666666
2024-06-24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.9916666666668,925.4333333333334,908.5291666666668,910.9833333333332,16148.9,15137.7,15776.0,16643.8,20.4625,18.745833333333334,19.258333333333333,18.8125,26.7,26.1,28.0,27.5,15.1,14.7,12.8,11.4,59.75,83.0,66.58333333333333,63.833333333333336,7.6,7.7,8.1,7.5,0.8624999999999999,1.1708333333333332,0.75,1.4541666666666666
2024-06-25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.7416666666668,925.6041666666666,908.9708333333332,911.7083333333334,15003.1,17737.5,16213.1,16300.4,21.154166666666665,19.54583333333333,18.825,19.891666666666666,27.2,28.2,29.4,27.8,15.4,12.4,10.7,11.7,60.958333333333336,74.25,68.125,61.75,5.1,6.0,5.7,4.9,0.5708333333333333,0.8416666666666667,0.3416666666666666,1.1625
2024-06-26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.1208333333334,925.0833333333334,908.6291666666666,911.0458333333332,15467.4,18861.0,16995.3,15517.8,21.116666666666667,18.929166666666667,19.0125,20.4375,27.6,26.3,29.4,27.4,16.5,14.3,11.4,14.4,67.75,79.91666666666667,67.08333333333333,65.95833333333333,11.1,9.8,7.0,9.4,1.491666666666667,1.0666666666666669,0.6916666666666668,1.9916666666666665
2024-06-27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.7,922.2708333333334,906.6208333333334,908.7041666666668,13302.0,20751.6,16125.0,16190.5,21.14583333333333,19.3875,18.441666666666663,20.40833333333333,27.7,28.4,29.0,27.5,15.7,10.3,9.4,13.1,59.04166666666666,73.58333333333333,66.54166666666667,58.54166666666666,7.4,6.4,5.9,8.5,1.1916666666666669,1.0666666666666669,0.4624999999999999,1.3208333333333333
2024-06-28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.8416666666668,922.8458333333332,906.6958333333332,908.7625,13827.6,18536.0,16210.1,14668.6,21.445833333333336,20.35833333333333,18.4,20.75,27.6,26.8,28.6,27.7,15.2,15.8,9.6,14.5,55.25,70.16666666666667,65.20833333333333,55.75,8.0,8.9,9.8,10.7,1.0041666666666669,1.2666666666666666,0.8541666666666666,1.3166666666666669
2024-06-29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.7833333333332,923.4958333333334,907.9416666666666,909.7666666666668,15203.1,19995.5,16027.9,15866.0,21.495833333333334,19.291666666666668,18.075,20.591666666666665,28.2,27.7,28.8,27.5,16.1,12.5,9.0,15.0,49.833333333333336,67.5,65.66666666666667,51.875,9.4,7.6,7.2,7.7,1.6333333333333335,1.3791666666666669,0.5291666666666667,1.225
2024-06-30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.625,924.1875,907.5833333333334,910.5291666666668,9231.9,15985.9,14732.9,10521.2,18.204166666666666,18.933333333333334,18.525,17.333333333333332,22.2,25.5,29.7,23.6,13.8,13.3,9.0,10.9,70.33333333333333,72.66666666666667,64.45833333333333,69.70833333333333,8.1,7.5,5.4,4.8,1.2208333333333334,1.675,0.3041666666666666,1.3166666666666669
2024-07-01,0,0,0,0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,2.0,910.1666666666666,927.1,909.2708333333334,913.0791666666668,2512.8,7783.099999999999,14809.2,2534.6,15.045833333333334,17.979166666666668,19.133333333333333,14.958333333333334,16.7,21.6,28.9,16.8,13.0,15.4,10.3,12.2,95.20833333333331,83.375,67.91666666666667,91.66666666666669,6.2,7.3,8.3,5.9,0.8375,1.8791666666666669,0.8541666666666666,1.6708333333333334
2024-07-02,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,910.8,927.9875,910.2541666666666,913.7333333333332,16451.4,11189.2,14300.1,16538.8,16.958333333333332,17.275000000000002,18.133333333333333,16.5125,24.4,23.8,28.3,25.3,11.1,12.7,11.3,10.2,82.91666666666667,83.16666666666667,73.75,76.29166666666667,4.9,5.5,6.2,4.6,0.8250000000000001,1.0458333333333334,0.3541666666666667,1.4
2024-07-03,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,909.3375,926.5208333333334,909.1291666666666,912.3333333333334,14987.2,15467.9,15840.4,15849.7,18.825,17.349999999999998,17.820833333333333,17.9875,24.6,24.6,27.5,25.9,13.3,12.2,11.0,11.4,74.45833333333333,82.0,68.08333333333333,69.79166666666667,5.3,5.3,7.0,4.3,0.7125,0.9375,0.65,1.3791666666666669
2024-07-04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.5166666666668,925.3708333333334,908.4125,911.4708333333332,12556.0,18430.0,16510.2,9396.1,19.891666666666666,16.841666666666665,17.162499999999998,19.241666666666667,24.7,26.0,26.8,24.1,16.0,9.4,9.0,15.1,60.5,74.375,65.625,61.25,3.8,7.9,7.2,4.7,0.5708333333333333,1.2333333333333334,0.425,1.2041666666666666
2024-07-05,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.9625,926.8583333333332,909.8666666666668,912.9458333333332,13105.7,20338.4,16340.0,13913.5,19.275,17.6375,17.558333333333334,18.508333333333333,24.7,26.2,26.9,25.7,14.8,10.2,9.7,12.0,59.0,70.66666666666667,63.41666666666666,59.125,6.9,7.2,6.4,4.9,0.7333333333333334,1.1375,0.3625,1.0083333333333333
2024-07-06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.5041666666666,927.8708333333334,910.4708333333332,913.4541666666668,16335.6,16275.0,15817.7,16719.1,19.695833333333333,17.212500000000002,17.941666666666666,18.241666666666667,25.7,26.3,27.5,26.9,14.4,10.0,9.7,10.7,53.458333333333336,75.41666666666667,66.70833333333333,57.54166666666666,5.6,7.1,6.7,7.6,0.7000000000000001,0.8416666666666667,0.5166666666666667,1.1791666666666667
2024-07-07,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.0458333333332,926.8791666666666,909.3,912.0541666666668,14922.6,16840.7,15727.9,13961.0,19.445833333333333,17.708333333333332,18.6875,18.441666666666663,26.1,25.9,28.7,25.6,14.9,12.9,10.5,12.3,60.958333333333336,76.95833333333333,65.58333333333333,62.5,8.3,8.5,9.5,9.0,1.2291666666666667,1.3125,1.0,2.3375
2024-07-08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.85,924.6583333333332,907.6083333333332,909.8916666666668,14212.2,20444.8,14475.4,13912.6,20.883333333333333,18.525,20.03333333333333,19.991666666666667,27.3,27.6,29.0,26.9,15.8,10.5,12.9,14.0,57.833333333333336,75.625,61.5,57.708333333333336,10.2,7.1,8.2,9.5,0.6749999999999999,0.9833333333333334,0.8875000000000001,2.1166666666666667
2024-07-09,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.0875,923.891304347826,906.5041666666666,909.0541666666668,11782.0,18669.5,15779.9,12662.5,19.525,18.878260869565217,19.070833333333333,19.704166666666666,26.1,25.1,28.9,27.4,15.7,13.7,10.8,14.4,70.0,76.47826086956522,65.29166666666667,63.125,9.1,8.2,7.8,8.1,1.4875,1.8434782608695648,1.0708333333333333,1.5125
2024-07-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,906.7041666666668,924.1375,906.7541666666666,909.5875,13812.4,19269.0,15506.7,15512.4,19.125,19.15833333333333,19.53333333333333,18.925,26.6,27.3,29.3,27.2,13.5,13.4,11.4,12.8,76.95833333333333,76.45833333333333,65.29166666666667,71.0,6.2,8.1,9.5,7.9,0.9833333333333334,1.4208333333333334,1.0083333333333333,1.475
